,PlayerId,90s,Tkl,TklW_x,Def 3rd_x,Mid 3rd_x,Att 3rd_x,Tklvsdribble,Att_x,Tkl%,Past,Press,Succ_x,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh_x,ShSv,Pass,Int_x,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Cmp,Att_y,Cmp%,TotDist_x,PrgDist_x,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Touches,Def Pen,Def 3rd_y,Mid 3rd_y,Att 3rd_y,Att Pen,Live,Succ_y,Att,Succ%,#Pl,Megs,Carries,TotDist_y,PrgDist_y,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
162,163,10.1,10.0,7,8.0,2.0,0.0,2.0,6.0,33.3,4.0,72.0,22.0,30.6,47.0,24.0,1.0,18.0,8.0,0.0,10.0,14,24.0,53.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,14,2,1,0,14,7,0.0,0.0,0,91.0,29.0,13.0,69.0,423.0,493.0,85.8,8593.0,2698.0,144.0,157.0,91.7,217.0,241.0,90.0,58.0,89.0,65.2,0,0.1,-0.1,1.0,16.0,0.0,0.0,19.0,598.0,113.0,382.0,228.0,24.0,13.0,574.0,0.0,0.0,,0.0,0.0,314.0,1887.0,1191.0,7.0,2.0,0.0,1.0,0.0,377.0,370.0,98.1,4.0,0,7,0,0.0,0.69,0.0,0.0,,8.2,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7,12,911.0,76.0,63.3,10,89.0,9,2,12.0,4,1.42,15.0,15.0,0.0,0.0,-0.17,21.0,14.1,6.9,0.69,0.81
163,164,0.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,3.0,21.4,6.0,7.0,1.0,2.0,0.0,0.0,2.0,0,0.0,0.0,0.0,2.0,4.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,2,0,0,0.0,0.0,0,4.0,0.0,0.0,,10.0,16.0,62.5,294.0,78.0,2.0,3.0,66.7,4.0,6.0,66.7,4.0,6.0,66.7,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,25.0,0.0,7.0,11.0,8.0,1.0,24.0,0.0,1.0,0.0,1.0,0.0,16.0,62.0,22.0,1.0,0.0,0.0,1.0,3.0,20.0,17.0,85.0,3.0,0,1,1,100.0,2.2,2.2,0.0,0.0,22.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0,4,41.0,10.0,2.7,0,,0,4,10.0,3,1.5,0.0,2.0,-2.0,-4.39,-4.33,0.5,2.3,-1.8,-3.91,-3.74
164,165,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,4.0,4.0,100.0,65.0,24.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,5.0,32.0,16.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,3.0,3.0,0.2,0,,0,1,3.0,12,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.2,-0.1,-2.17,-1.91
165,166,3.4,5.0,4,2.0,3.0,0.0,3.0,3.0,100.0,0.0,35.0,11.0,31.4,8.0,14.0,13.0,2.0,0.0,0.0,2.0,6,11.0,1.0,0.0,6.0,1.75,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,4,11,1,9,6,4,0.0,0.0,0,20.0,1.0,4.0,20.0,76.0,105.0,72.4,1236.0,432.0,40.0,46.0,87.0,33.0,42.0,78.6,3.0,7.0,42.9,0,0.0,0.0,1.0,4.0,1.0,0.0,12.0,160.0,3.0,22.0,60.0,105.0,16.0,158.0,7.0,23.0,30.4,9.0,5.0,142.0,792.0,481.0,21.0,9.0,5.0,7.0,5.0,145.0,120.0,82.8,27.0,1,5,3,60.0,1.46,0.87,0.2,0.33,10.2,0.0,0,0,0.8,0.8,0.17,0.2,0.2,10,309.0,31.0,21.5,2,72.0,0,8,21.0,1,1.3,6.0,3.0,3.0,0.87,0.95,6.1,4.1,1.9,0.57,0.52
166,167,16.0,23.0,14,16.0,6.0,1.0,9.0,13.0,69.2,4.0,150.0,49.0,32.7,81.0,56.0,13.0,37.0,15.0,0.0,22.0,49,72.0,68.0,0.0,8.0,0.5,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0,27,5,1,6,49,14,0.0,0.0,0,137.0,38.0,30.0,55.9,547.0,660.0,82.9,10840.0,3913.0,211.0,230.0,91.7,242.0,287.0,84.3,85.0,127.0,66.9,0,0.1,-0.1,3.0,39.0,2.0,0.0,47.0,842.0,119.0,466.0,347.0,74.0,15.0,806.0,3.0,7.0,42.9,4.0,0.0,466.0,2630.0,1365.0,41.0,7.0,1.0,2.0,3.0,492.0,476.0,96.7,4.0,1,8,2,25.0,0.5,0.12,0.13,0.5,11.3,0.0,0,0,0.4,0.4,0.05,0.6,0.6,16,1440.0,90.0,94.1,16,90.0,16,0,,0,1.13,19.0,21.0,-2.0,-0.12,-1.12,20.4,25.2,-4.8,-0.3,1.8
167,168,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15.0,0.0,0.0,,62.0,93.0,66.7,1480.0,858.0,13.0,13.0,100.0,37.0,39.0,94.9,12.0,41.0,29.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,87.0,97.0,1.0,0.0,0.0,57.0,0.0,0.0,,0.0,0.0,40.0,136.0,48.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,270.0,90.0,18.8,3,90.0,3,0,,9,0.33,1.0,7.0,-6.0,-2.0,-1.85,2.6,4.1,-1.5,-0.5,-0.26
168,169,9.3,20.0,14,7.0,8.0,5.0,4.0,18.0,22.2,14.0,267.0,79.0,29.6,81.0,148.0,38.0,16.0,0.0,0.0,16.0,24,44.0,17.0,0.0,12.0,1.29,9.0,1.0,0.0,1.0,1.0,0.0,2.0,0.21,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,23,11,0,4,24,14,0.0,0.0,0,119.0,14.0,12.0,53.8,315.0,400.0,78.8,7620.0,1793.0,90.0,105.0,85.7,128.0,153.0,83.7,88.0,127.0,69.3,0,0.2,-0.2,3.0,49.0,7.0,0.0,43.0,498.0,15.0,104.0,346.0,73.0,2.0,483.0,8.0,13.0,61.5,8.0,2.0,314.0,1588.0,766.0,37.0,6.0,0.0,9.0,7.0,297.0,281.0,94.6,8.0,0,7,0,0.0,0.75,0.0,0.0,,24.2,1.0,0,0,0.3,0.3,0.04,-0.3,-0.3,13,840.0,65.0,62.2,10,75.0,5,3,30.0,1,0.85,8.0,18.0,-10.0,-1.07,-1.25,10.5,12.8,-2.3,-0.24,-0.16
169,170,2.3,5.0,3,1.0,1.0,3.0,1.0,3.0,33.3,2.0,53.0,18.0,34.0,5.0,14.0,34.0,0.0,0.0,0.0,0.0,0,5.0,2.0,0.0,4.0,1.74,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,1,1,0,3,0.0,0.0,0,13.0,4.0,9.0,30.8,26.0,36.0,72.2,409.0,35.0,15.0,21.0,71.4,9.0,11.0,81.8,2.0,3.0,66.7,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0,75.0,2.0,4.0,30.0,45.0,21.0,73.0,1.0,5.0,20.0,1.0,1.0,47.0,219.0,97.0,3.0,1.0,2.0,11.0,5.0,82.0,49.0,59.8,13.0,1,8,3,37.5,4.09,1.53,0.13,0.33,10.9,0.0,0,0,1.3,1.3,0.16,-0.3,-0.3,9,207.0,23.0,13.5,1,56.0,0,8,19.0,2,1.67,6.0,4.0,2.0,0.87,0.19,4.0,4.2,-0.2,-0.11,-0.05
170,171,1.0,3.0,2,3.0,0.0,0.0,2.0,3.0,66.7,1.0,16.0,4.0,25.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,2.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,2,0.0,0.0,0,5.0,0.0,2.0,0.0,43.0,50.0,86.0,645.0,223.0,23.0,27.0,85.2,20.0,22.0,90.9,0.0,1.0,0.0,0,0.1,-0.1,1.0,1.0,0.0,0.0,2.0,59.0,1.0,20.0,26.0,17.0,4.0,49.0,0.0,2.0,0.0,0.0,0.0,42.0,283.0,141.0,7.0,0.0,1.0,2.0,3.0,46.0,41.0,89.1,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,87.0,29.0,6.0,1,79.0,0,2,4.0,3,2.0,1.0,1.0,0.0,0.0,-0.33,0.5,1.5,-1.0,-1.08,-1.08
171,172,3.1,6.0,1,1.0,2.0,3.0,0.0,2.0,0.0,2.0,39.0,13.0,33.3,8.0,15.0,16.0,1.0,0.0,0.0,1.0,4,10.0,2.0,0.0,4.0,1.29,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,10,1,9,4,1,0.0,0.0,0,14.0,1.0,0.0,100.0,76.0,104.0,73.1,1328.0,259.0,39.0,50.0,78.0,27.0,34.0,79.4,9.0,16.0,56.3,0,0.1,-0.1,2.0,4.0,3.0,1.0,5.0,150.0,4.0,21.0,63.0,78.0,19.0,146.0,4.0,8.0,50.0,4.0,0.0,110.0,613.0,326.0,12.0,2.0,3.0,11.0,2.0,142.0,117.0,82.4,12.0,2,9,3,33.3,2.89,0.96,0.22,0.67,17.6,0.0,0,0,1.5,1.5,0.17,0.5,0.5,4,280.0,70.0,18.3,4,70.0,1,0,,0,1.75,8.0,3.0,5.0,1.61,1.1,6.2,4.5,1.7,0.54,0.74
172,173,0.3,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,11.0,1.0,9.1,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0.0,0.0,0,4.0,2.0,0.0,100.0,10.0,13.0,76.9,126.0,26.0,6.0,9.0,66.7,3.0,3.0,100.0,0.0,0.0,,0,0.2,-0.2,1.0,0.0,0.0,0.0,0.0,18.0,2.0,3.0,7.0,9.0,3.0,17.0,1.0,1.0,100.0,1.0,1.0,8.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,57.1,2.0,0,1,1,100.0,2.9,2.9,0.0,0.0,8.0,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,2,31.0,16.0,2.0,0,,0,2,16.0,1,0.5,0.0,1.0,-1.0,-2.9,-3.5,0.4,0.6,-0.1,-0.42,-0.88
173,174,7.7,14.0,9,8.0,4.0,2.0,6.0,13.0,46.2,7.0,99.0,23.0,23.2,48.0,31.0,20.0,12.0,2.0,1.0,10.0,20,34.0,23.0,0.0,6.0,0.78,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,10,8,0,16,20,9,0.0,0.0,0,63.0,8.0,11.0,42.1,267.0,331.0,80.7,5167.0,1495.0,100.0,111.0,90.1,128.0,148.0,86.5,35.0,56.0,62.5,0,0.1,-0.1,2.0,13.0,5.0,3.0,26.0,419.0,35.0,160.0,189.0,107.0,4.0,371.0,7.0,14.0,50.0,7.0,0.0,260.0,1796.0,1105.0,29.0,12.0,0.0,8.0,8.0,245.0,225.0,91.8,16.0,0,1,0,0.0,0.13,0.0,0.0,,21.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,12,693.0,58.0,45.3,9,75.0,4,3,6.0,4,1.75,11.0,12.0,-1.0,-0.13,-0.24,9.8,9.8,0.0,0.0,0.26
174,175,7.0,21.0,16,12.0,9.0,0.0,9.0,12.0,75.0,3.0,158.0,52.0,32.9,66.0,72.0,20.0,11.0,2.0,0.0,9.0,15,36.0,11.0,0.0,14.0,2.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,15,11,0,5,15,16,0.0,1.0,0,70.0,11.0,9.0,55.0,265.0,336.0,78.9,5074.0,2145.0,114.0,129.0,88.4,108.0,136.0,79.4,41.0,57.0,71.9,2,0.5,1.5,6.0,16.0,5.0,1.0,24.0,414.0,31.0,136.0,200.0,104.0,4.0,373.0,11.0,16.0,68.8,11.0,2.0,243.0,1049.0,543.0,25.0,11.0,0.0,7.0,8.0,261.0,241.0,92.3,5.0,1,3,1,33.3,0.43,0.14,0.33,1.0,12.5,0.0,0,0,0.8,0.8,0.28,0.2,0.2,7,630.0,90.0,41.2,7,90.0,7,0,,0,1.57,8.0,6.0,2.0,0.29,0.59,8.2,10.3,-2.1,-0.3,0.19
175,176,16.7,26.0,16,5.0,13.0,8.0,6.0,19.0,31.6,13.0,388.0,91.0,23.5,53.0,184.0,151.0,18.0,3.0,0.0,15.0,9,35.0,20.0,0.0,41.0,2.45,32.0,1.0,2.0,2.0,2.0,2.0,7.0,0.42,6.0,0.0,0.0,1.0,0.0,0.0,4,0,0,27,28,3,19,9,16,0.0,0.0,0,97.0,14.0,25.0,35.9,552.0,713.0,77.4,10303.0,2508.0,260.0,312.0,83.3,210.0,252.0,83.3,69.0,111.0,62.2,3,3.3,-0.3,19.0,62.0,17.0,2.0,72.0,942.0,25.0,146.0,487.0,385.0,68.0,897.0,33.0,60.0,55.0,35.0,10.0,683.0,2954.0,1445.0,73.0,27.0,9.0,32.0,29.0,801.0,704.0,87.9,80.0,9,39,17,43.6,2.46,1.07,0.18,0.41,16.7,4.0,2,2,6.6,5.2,0.13,2.4,1.8,17,1504.0,88.0,98.3,17,88.0,14,0,,0,1.82,31.0,20.0,11.0,0.66,-2.8,25.2,25.9,-0.8,-0.05,1.11
176,177,7.4,12.0,9,5.0,4.0,3.0,6.0,10.0,60.0,4.0,146.0,33.0,22.6,40.0,78.0,28.0,7.0,2.0,0.0,5.0,10,22.0,3.0,0.0,34.0,4.62,27.0,1.0,3.0,1.0,0.0,2.0,4.0,0.54,4.0,0.0,0.0,0.0,0.0,0.0,2,0,0,11,16,0,7,10,9,0.0,0.0,0,52.0,3.0,14.0,17.6,258.0,333.0,77.5,4376.0,1174.0,120.0,138.0,87.0,102.0,118.0,86.4,28.0,57.0,49.1,2,1.4,0.6,17.0,14.0,11.0,3.0,29.0,425.0,11.0,96.0,216.0,140.0,15.0,405.0,13.0,25.0,52.0,14.0,5.0,303.0,1347.0,740.0,27.0,8.0,2.0,16.0,13.0,356.0,315.0,88.5,25.0,1,9,4,44.4,1.22,0.54,0.11,0.25,16.8,0.0,0,0,1.9,1.9,0.21,-0.9,-0.9,11,662.0,60.0,46.0,8,74.0,3,3,24.0,2,1.82,8.0,7.0,1.0,0.14,1.18,9.5,9.7,-0.2,-0.03,0.48
177,178,10.0,21.0,10,7.0,9.0,5.0,8.0,26.0,30.8,18.0,247.0,60.0,24.3,53.0,128.0,66.0,19.0,1.0,0.0,18.0,22,43.0,9.0,1.0,20.0,2.0,15.0,0.0,4.0,0.0,1.0,0.0,5.0,0.5,3.0,0.0,1.0,0.0,1.0,0.0,3,0,0,24,25,0,13,22,10,0.0,0.0,0,55.0,4.0,18.0,18.2,260.0,340.0,76.5,4431.0,898.0,120.0,147.0,81.6,112.0,134.0,83.6,24.0,33.0,72.7,2,1.5,0.5,11.0,19.0,10.0,2.0,20.0,486.0,10.0,93.0,200.0,229.0,23.0,452.0,13.0,33.0,39.4,17.0,1.0,335.0,1931.0,1281.0,42.0,19.0,8.0,25.0,12.0,370.0,315.0,85.1,42.0,0,8,1,12.5,0.8,0.1,0.0,0.0,15.0,0.0,0,0,1.0,1.0,0.12,-1.0,-1.0,16,898.0,56.0,55.4,9,79.0,5,7,27.0,2,0.94,10.0,19.0,-9.0,-0.9,-0.03,9.3,15.4,-6.1,-0.62,0.01
178,179,3.7,6.0,3,1.0,1.0,4.0,0.0,1.0,0.0,1.0,78.0,18.0,23.1,11.0,26.0,41.0,6.0,2.0,0.0,4.0,3,9.0,4.0,0.0,3.0,0.82,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,8,13,2,2,3,3,0.0,0.0,0,20.0,14.0,22.0,38.9,49.0,73.0,67.1,750.0,169.0,34.0,44.0,77.3,9.0,15.0,60.0,5.0,8.0,62.5,1,0.6,0.4,2.0,3.0,1.0,1.0,3.0,136.0,3.0,13.0,69.0,61.0,16.0,130.0,0.0,6.0,0.0,0.0,0.0,71.0,345.0,149.0,10.0,2.0,2.0,15.0,6.0,152.0,87.0,57.2,18.0,1,12,6,50.0,3.28,1.64,0.08,0.17,16.2,0.0,0,0,1.2,1.2,0.1,-0.2,-0.2,11,329.0,30.0,21.5,3,68.0,0,8,16.0,3,0.36,4.0,7.0,-3.0,-0.82,-0.52,4.4,6.4,-2.0,-0.55,-0.64
179,180,7.9,16.0,9,4.0,9.0,3.0,5.0,14.0,35.7,9.0,184.0,48.0,26.1,54.0,107.0,23.0,12.0,3.0,0.0,9.0,18,34.0,7.0,0.0,10.0,1.27,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,4,1,1,19,18,0,8,18,9,0.0,0.0,0,73.0,9.0,6.0,60.0,218.0,306.0,71.2,5044.0,1513.0,76.0,89.0,85.4,88.0,112.0,78.6,51.0,95.0,53.7,0,0.6,-0.6,3.0,37.0,7.0,2.0,33.0,388.0,12.0,79.0,239.0,89.0,13.0,370.0,5.0,10.0,50.0,5.0,0.0,239.0,998.0,462.0,21.0,8.0,3.0,9.0,9.0,265.0,232.0,87.5,15.0,0,5,1,20.0,0.64,0.13,0.0,0.0,16.4,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,10,707.0,71.0,52.4,7,83.0,5,3,41.0,0,0.8,10.0,17.0,-7.0,-0.89,-0.61,9.9,11.0,-1.2,-0.15,0.07
180,181,2.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,6.0,17.1,3.0,13.0,19.0,2.0,1.0,0.0,1.0,1,2.0,2.0,0.0,5.0,1.92,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.77,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0,4,6,3,2,1,0,0.0,0.0,0,8.0,4.0,5.0,44.4,31.0,43.0,72.1,555.0,161.0,18.0,21.0,85.7,8.0,12.0,66.7,5.0,8.0,62.5,0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,81.0,3.0,9.0,30.0,45.0,19.0,78.0,1.0,1.0,100.0,1.0,0.0,51.0,138.0,91.0,6.0,1.0,2.0,8.0,3.0,104.0,59.0,56.7,18.0,3,10,4,40.0,3.85,1.54,0.3,0.75,11.4,0.0,0,0,2.6,2.6,0.26,0.4,0.4,10,234.0,23.0,16.3,1,64.0,0,9,19.0,3,1.0,4.0,3.0,1.0,0.38,0.46,5.3,3.1,2.2,0.84,0.86
181,182,15.0,3.0,3,0.0,2.0,1.0,0.0,4.0,0.0,4.0,184.0,59.0,32.1,4.0,84.0,96.0,11.0,5.0,0.0,6.0,1,4.0,4.0,0.0,33.0,2.2,23.0,0.0,2.0,5.0,2.0,1.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,13,19,2,4,1,3,0.0,0.0,0,39.0,11.0,23.0,32.4,241.0,300.0,80.3,3683.0,484.0,153.0,178.0,86.0,68.0,82.0,82.9,17.0,24.0,70.8,1,1.4,-0.4,16.0,14.0,6.0,1.0,21.0,447.0,10.0,15.0,205.0,247.0,67.0,403.0,14.0,25.0,56.0,18.0,1.0,315.0,1044.0,417.0,33.0,11.0,6.0,27.0,20.0,484.0,334.0,69.0,117.0,9,47,19,40.4,3.13,1.26,0.17,0.42,16.3,1.0,1,1,6.9,6.2,0.13,2.1,1.8,16,1353.0,85.0,94.0,16,85.0,10,0,,0,0.94,22.0,28.0,-6.0,-0.4,2.7,19.1,28.1,-9.0,-0.6,-0.37
182,183,0.4,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,6.0,37.5,6.0,7.0,3.0,0.0,0.0,0.0,0.0,2,3.0,4.0,0.0,1.0,2.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,5.0,1.0,1.0,50.0,8.0,12.0,66.7,69.0,34.0,7.0,10.0,70.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,13.0,9.0,2.0,0.0,22.0,0.0,0.0,,0.0,0.0,8.0,73.0,45.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,72.7,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,39.0,13.0,2.4,0,,0,3,13.0,11,2.33,1.0,0.0,1.0,2.31,1.91,0.6,1.2,-0.5,-1.23,-1.53
183,184,2.6,4.0,3,1.0,2.0,1.0,1.0,2.0,50.0,1.0,35.0,19.0,54.3,3.0,18.0,14.0,3.0,0.0,0.0,3.0,1,5.0,0.0,0.0,5.0,1.92,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,0,3,1,3,0.0,0.0,0,11.0,0.0,3.0,0.0,72.0,103.0,69.9,1124.0,321.0,39.0,47.0,83.0,23.0,33.0,69.7,6.0,16.0,37.5,0,0.1,-0.1,2.0,9.0,3.0,0.0,6.0,133.0,2.0,8.0,66.0,70.0,5.0,119.0,6.0,10.0,60.0,7.0,2.0,90.0,351.0,216.0,18.0,8.0,1.0,6.0,8.0,122.0,97.0,79.5,20.0,1,2,1,50.0,0.77,0.38,0.5,1.0,13.9,0.0,0,0,0.1,0.1,0.07,0.9,0.9,4,234.0,59.0,16.3,3,70.0,1,1,23.0,1,0.5,2.0,6.0,-4.0,-1.54,-1.17,1.9,6.8,-4.9,-1.88,-1.55
184,185,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,19.0,0.0,0.0,,59.0,89.0,66.3,1940.0,1278.0,10.0,11.0,90.9,16.0,17.0,94.1,33.0,61.0,54.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,89.0,96.0,0.0,0.0,0.0,62.0,0.0,0.0,,0.0,0.0,37.0,178.0,98.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,4,360.0,90.0,23.5,4,90.0,4,0,,6,1.0,6.0,8.0,-2.0,-0.5,-0.73,5.8,7.5,-1.7,-0.42,-0.75
185,186,14.3,48.0,33,29.0,15.0,4.0,16.0,43.0,37.2,27.0,248.0,77.0,31.0,108.0,86.0,54.0,29.0,2.0,0.0,27.0,32,80.0,23.0,0.0,40.0,2.8,32.0,0.0,3.0,2.0,1.0,2.0,7.0,0.49,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,33,23,0,26,32,33,0.0,0.0,0,119.0,23.0,19.0,54.8,623.0,777.0,80.2,11094.0,4125.0,286.0,326.0,87.7,267.0,324.0,82.4,58.0,101.0,57.4,3,1.3,1.7,15.0,49.0,19.0,3.0,66.0,979.0,53.0,299.0,448.0,299.0,36.0,876.0,30.0,56.0,53.6,32.0,2.0,637.0,3084.0,1780.0,87.0,26.0,11.0,13.0,20.0,648.0,591.0,91.2,41.0,0,13,2,15.4,0.91,0.14,0.0,0.0,19.5,1.0,0,0,0.8,0.8,0.07,-0.8,-0.8,15,1286.0,86.0,89.3,15,86.0,11,0,,0,1.6,16.0,15.0,1.0,0.07,0.07,23.3,17.2,6.1,0.42,0.34
186,187,15.7,25.0,16,14.0,8.0,3.0,14.0,27.0,51.9,13.0,154.0,56.0,36.4,69.0,69.0,16.0,20.0,8.0,0.0,12.0,29,54.0,57.0,0.0,28.0,1.78,12.0,15.0,0.0,0.0,0.0,1.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,4,0,0,19,13,2,33,29,16,0.0,0.0,0,177.0,40.0,16.0,71.4,522.0,850.0,61.4,13067.0,6453.0,133.0,163.0,81.6,239.0,304.0,78.6,143.0,359.0,39.8,0,0.9,-0.9,16.0,63.0,10.0,4.0,65.0,999.0,68.0,361.0,459.0,236.0,9.0,774.0,6.0,9.0,66.7,6.0,0.0,455.0,2125.0,1073.0,34.0,13.0,1.0,7.0,8.0,467.0,445.0,95.3,5.0,0,11,2,18.2,0.74,0.13,0.0,0.0,31.4,6.0,0,0,0.4,0.4,0.04,-0.4,-0.4,17,1416.0,83.0,87.4,16,87.0,11,1,25.0,0,1.53,19.0,17.0,2.0,0.13,-2.52,22.6,21.4,1.3,0.08,-1.42
